Type;Date;Notes;Labels;From_Account;From_Amount;From_Amount_LCY;From_Currency;From_Exchange_Rate;To_Account;To_Amount;To_Amount_LCY;To_Currency;To_Exchange_Rate;Time;Payment type;Payment status;Place
Transfer;2017-03-30;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-29;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-27;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-24;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-21;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-19;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-18;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-18;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-14;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-10;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-08;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-07;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-06;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-02;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-03-01;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-28;;[];Trezor;5000.0;5000.0;CZK;1.0;KB - Personal - účet;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-22;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-20;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-20;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-20;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-17;;[];SEK;20.0;7.944744418000001;SEK;0.3972372209;CZK;50.35;50.35;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-17;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-17;;[];CZK;200.0;200.0;CZK;1.0;Stravenky;200.0;200.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-15;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-11;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-10;;[];KB - Personal - účet;12000.0;12000.0;CZK;1.0;Trezor;12000.0;12000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-10;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-04;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-02-03;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-31;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-30;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-29;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-27;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-24;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-22;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-20;;[];CZK;1000.0;1000.0;CZK;1.0;Trezor;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-19;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-17;;[];KB - Personal - účet;800.0;800.0;CZK;1.0;CZK;800.0;800.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-13;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-13;;[];CZK;4000.0;4000.0;CZK;1.0;Trezor;4000.0;4000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-13;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-11;;[];KB - Personal - účet;11000.0;11000.0;CZK;1.0;CZK;11000.0;11000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-11;;[];CZK;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-11;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-09;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-08;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-07;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-05;;[];Trezor;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-05;;[];CZK;5000.0;5000.0;CZK;1.0;KB - Personal - účet;5000.0;5000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2017-01-02;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-25;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-23;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-23;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-22;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-21;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-19;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-18;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-14;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-13;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-13;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-12;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-11;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-08;;[];KB - Personal - účet;300.0;300.0;CZK;1.0;Allianz - Penzijní pripojištění;300.0;300.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-07;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-12-05;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-29;;[];Trezor;6000.0;6000.0;CZK;1.0;CZK;6000.0;6000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-27;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-27;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-26;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-22;;[];Stravenky;5.0;5.0;CZK;1.0;CZK;5.0;5.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-22;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-21;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-18;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-16;;[];Stravenky;5.0;5.0;CZK;1.0;CZK;5.0;5.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-16;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-15;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-14;;[];Stravenky;5.0;5.0;CZK;1.0;CZK;5.0;5.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-12;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-11;;[];Trezor;200.0;200.0;CZK;1.0;CZK;200.0;200.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-11;;[];Stravenky;5.0;5.0;CZK;1.0;CZK;5.0;5.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-10;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;00:00;Transfer;Reconciled;
Transfer;2016-11-10;;[];Stravenky;5.0;5.0;CZK;1.0;CZK;5.0;5.0;CZK;1.0;00:00;Transfer;Reconciled;
